Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-12-01,146.394,146.846,141.205,141.317,1875600,0.0,0.0
2021-12-02,141.769,144.815,141.508,143.799,1281000,0.0,0.0
2021-12-03,143.938,144.719,141.881,143.435,1369300,0.0,0.0
2021-12-06,143.904,144.91,142.367,143.322,1016300,0.0,0.0
2021-12-07,144.268,145.466,143.192,145.292,1350200,0.0,0.0
2021-12-08,145.014,146.229,143.86,145.891,1046000,0.0,0.0
2021-12-09,146.056,146.056,143.027,144.337,1121300,0.0,0.0
2021-12-10,144.659,146.056,143.6,145.014,1179000,0.0,0.0
2021-12-13,144.971,149.631,144.711,148.763,1561800,0.0,0.0
2021-12-14,148.536,148.536,144.508,146.125,1237600,1.16,0.0
2021-12-15,146.57,148.868,145.338,148.859,1320900,0.0,0.0
2021-12-16,148.982,150.852,148.449,150.275,1138600,0.0,0.0
2021-12-17,150.572,152.59,148.973,149.882,2835900,0.0,0.0
2021-12-20,148.781,150.991,148.248,149.541,1041700,0.0,0.0
2021-12-21,150.319,151.481,147.916,148.431,1194500,0.0,0.0
2021-12-22,148.894,149.768,147.697,149.768,1285400,0.0,0.0
2021-12-23,149.873,149.873,147.496,148.37,943400,0.0,0.0
2021-12-27,149.349,151.673,148.344,151.594,1290000,0.0,0.0
2021-12-28,151.542,152.87,150.607,152.783,1106700,0.0,0.0
2021-12-29,152.966,153.787,152.049,153.132,624300,0.0,0.0
2021-12-30,153.193,154.242,153.062,153.857,622600,0.0,0.0
2021-12-31,154.25,155.718,153.866,154.539,752000,0.0,0.0
2022-01-03,154.53,154.783,150.03,152.984,1000700,0.0,0.0
2022-01-04,152.468,152.905,146.981,147.741,1531600,0.0,0.0
2022-01-05,145.548,146.221,142.263,142.315,1470500,0.0,0.0
2022-01-06,140.961,141.756,137.719,140.498,1709400,0.0,0.0
2022-01-07,139.677,141.739,138.427,140.725,1265700,0.0,0.0
2022-01-10,138.558,140.673,135.544,139.135,1172300,0.0,0.0
2022-01-11,139.056,139.301,136.61,138.951,817300,0.0,0.0
2022-01-12,138.322,140.655,137.955,138.881,1060200,0.0,0.0
2022-01-13,139.109,139.694,137.309,137.719,1004100,0.0,0.0
2022-01-14,135.631,136.741,133.91,136.199,1395600,0.0,0.0
2022-01-18,135.037,136.819,134.067,136.19,1502000,0.0,0.0
2022-01-19,136.793,137.938,135.351,135.369,1113300,0.0,0.0
2022-01-20,135.517,138.051,135.264,135.78,1304200,0.0,0.0
2022-01-21,136.811,137.396,135.238,135.386,1825400,0.0,0.0
2022-01-24,134.705,134.783,131.821,134.478,2383200,0.0,0.0
2022-01-25,133.814,134.958,132.608,133.394,1478800,0.0,0.0
2022-01-26,133.691,134.425,128.615,129.078,1372400,0.0,0.0
2022-01-27,129.856,131.14,126.212,126.92,1275100,0.0,0.0
2022-01-28,127.392,130.196,125.644,130.083,1948300,0.0,0.0
2022-01-31,130.231,131.35,129.209,130.389,2902000,0.0,0.0
2022-02-01,130.572,130.572,128.091,129.087,1984900,0.0,0.0
2022-02-02,129.279,131.0,129.095,130.389,1816300,0.0,0.0
2022-02-03,130.057,130.188,128.117,128.44,1501600,0.0,0.0
2022-02-04,127.339,128.44,126.317,126.832,1320600,0.0,0.0
2022-02-07,126.946,128.335,126.771,127.61,1812400,0.0,0.0
2022-02-08,127.348,127.374,125.382,125.452,1408900,0.0,0.0
2022-02-09,126.929,128.851,126.71,128.37,1563700,0.0,0.0
2022-02-10,125.967,126.658,121.957,122.507,1393000,0.0,0.0
2022-02-11,122.839,123.005,118.672,119.082,3829600,0.0,0.0
2022-02-14,119.292,119.956,118.182,118.951,1939300,0.0,0.0
2022-02-15,120.795,121.223,118.864,119.292,1494800,0.0,0.0
2022-02-16,118.986,119.318,117.055,117.606,3146000,0.0,0.0
2022-02-17,117.658,121.538,117.614,120.367,3676800,0.0,0.0
2022-02-18,118.471,118.96,114.565,118.13,3174400,0.0,0.0
2022-02-22,118.628,120.804,117.256,118.829,1980500,0.0,0.0
2022-02-23,119.283,120.996,115.29,115.535,2768300,0.0,0.0
2022-02-24,114.058,117.623,113.674,117.379,3425100,0.0,0.0
